Date,State,Confirmed,Deaths,Recovered
2020-05-19,Assam,158,4,42
2020-05-19,Bihar,1519,9,517
2020-05-19,Chandigarh,199,3,57
2020-05-19,Chhattisgarh,100,0,59
2020-05-19,Delhi,10554,166,4750
2020-05-19,Dadra and Nagar Haveli and Daman and Diu,1,0,1
2020-05-19,Goa,46,0,7
2020-05-19,Gujarat,12141,719,5043
2020-05-19,Himachal Pradesh,92,4,47
2020-05-19,Haryana,964,14,627
2020-05-19,Jharkhand,248,3,127
2020-05-19,Jammu and Kashmir,1317,17,647
2020-05-19,Karnataka,1395,40,543
2020-05-19,Kerala,643,4,497
2020-05-19,Ladakh,43,0,43
2020-05-19,Maharashtra,37136,1325,9639
2020-05-19,Meghalaya,13,1,12
2020-05-19,Manipur,9,0,2
2020-05-19,Madhya Pradesh,5465,258,2631
2020-05-19,Mizoram,1,0,1
2020-05-19,Nagaland,0,0,0
2020-05-19,Odisha,978,5,307
2020-05-19,Punjab,2002,38,1642
2020-05-19,Puducherry,22,0,10
2020-05-19,Rajasthan,5845,143,3337
2020-05-19,Sikkim,0,0,0
2020-05-19,Telangana,1634,38,1011
2020-05-19,Tamil Nadu,12448,85,4895
2020-05-19,Tripura,173,0,116
2020-05-19,India,106481,3302,42309
2020-05-19,State Unassigned,814,0,0
2020-05-19,Uttar Pradesh,4926,123,2918
2020-05-19,Uttarakhand,111,1,52
2020-05-19,West Bengal,2961,250,1074
2020-05-20,Andaman and Nicobar Islands,33,0,33
2020-05-20,Andhra Pradesh,2560,53,1664
2020-05-20,Arunachal Pradesh,1,0,1
2020-05-20,Assam,189,4,49
2020-05-20,Bihar,1776,9,571
2020-05-20,Chandigarh,202,3,136
2020-05-20,Chhattisgarh,114,0,59
2020-05-20,Delhi,11088,176,5192
2020-05-20,Dadra and Nagar Haveli and Daman and Diu,1,0,1
2020-05-20,Goa,50,0,7
2020-05-20,Gujarat,12539,749,5219
2020-05-20,Himachal Pradesh,110,4,50
2020-05-20,Haryana,993,14,648
2020-05-20,Jharkhand,290,3,129
2020-05-20,Jammu and Kashmir,1390,18,678
2020-05-20,Karnataka,1462,41,556
2020-05-20,Kerala,667,4,502
2020-05-20,Ladakh,44,0,43
2020-05-20,Maharashtra,39297,1390,10318
2020-05-20,Meghalaya,14,1,12
2020-05-20,Manipur,25,0,2
2020-05-20,Madhya Pradesh,5735,267,2734
2020-05-20,Mizoram,1,0,1
2020-05-20,Nagaland,0,0,0
2020-05-20,Odisha,1052,6,343
2020-05-20,Punjab,2005,38,1794
2020-05-20,Puducherry,23,0,10
2020-05-20,Rajasthan,6015,147,3404
2020-05-20,Sikkim,0,0,0
2020-05-20,Telangana,1661,40,1013
2020-05-20,Tamil Nadu,13191,88,5882
2020-05-20,Tripura,173,0,116
2020-05-20,India,112201,3436,45422
2020-05-20,State Unassigned,1096,0,0
2020-05-20,Uttar Pradesh,5175,127,3066
2020-05-20,Uttarakhand,126,1,53
2020-05-20,West Bengal,3103,253,1136
2020-05-21,Andaman and Nicobar Islands,33,0,33
2020-05-21,Andhra Pradesh,2605,54,1705
2020-05-21,Arunachal Pradesh,1,0,1
2020-05-21,Assam,211,4,55
2020-05-21,Bihar,1987,9,571
2020-05-21,Chandigarh,218,3,178
2020-05-21,Chhattisgarh,128,0,59
2020-05-21,Delhi,11659,194,5567
2020-05-21,Dadra and Nagar Haveli and Daman and Diu,1,0,1
2020-05-21,Goa,52,0,7
2020-05-21,Gujarat,12910,773,5488
2020-05-21,Himachal Pradesh,152,4,55
2020-05-21,Haryana,1030,14,681
2020-05-21,Jharkhand,303,3,136
2020-05-21,Jammu and Kashmir,1449,20,684
2020-05-21,Karnataka,1605,41,571
2020-05-21,Kerala,691,4,510
2020-05-21,Ladakh,44,0,43
2020-05-21,Maharashtra,41642,1454,11726
2020-05-21,Meghalaya,14,1,12
2020-05-21,Manipur,25,0,2
2020-05-21,Madhya Pradesh,5981,271,2844
2020-05-21,Mizoram,1,0,1
2020-05-21,Nagaland,0,0,0
2020-05-21,Odisha,1103,7,393
2020-05-21,Punjab,2028,39,1819
2020-05-21,Puducherry,23,0,10
2020-05-21,Rajasthan,6227,151,3485
2020-05-21,Sikkim,0,0,0
2020-05-21,Telangana,1699,45,1036
2020-05-21,Tamil Nadu,13967,95,6282
2020-05-21,Tripura,175,0,148
2020-05-21,India,118224,3584,48553
2020-05-21,State Unassigned,1403,0,0
2020-05-21,Uttar Pradesh,5515,138,3204
2020-05-21,Uttarakhand,145,1,53
2020-05-21,West Bengal,3197,259,1193
2020-05-22,Andaman and Nicobar Islands,33,0,33
2020-05-22,Andhra Pradesh,2667,55,1731
2020-05-22,Arunachal Pradesh,1,0,1
2020-05-22,Assam,226,4,55
2020-05-22,Bihar,2166,11,629
2020-05-22,Chandigarh,219,3,178
2020-05-22,Chhattisgarh,172,0,62
2020-05-22,Delhi,12319,208,5897
2020-05-22,Dadra and Nagar Haveli and Daman and Diu,1,0,1
2020-05-22,Goa,54,0,16
2020-05-22,Gujarat,13273,802,5880
2020-05-22,Himachal Pradesh,168,4,55
2020-05-22,Haryana,1067,16,706
2020-05-22,Jharkhand,323,3,136
2020-05-22,Jammu and Kashmir,1489,20,720
2020-05-22,Karnataka,1743,41,597
2020-05-22,Kerala,733,5,512
2020-05-22,Ladakh,46,0,43
2020-05-22,Maharashtra,44582,1517,12583
2020-05-22,Meghalaya,14,1,12
2020-05-22,Manipur,26,0,2
2020-05-22,Madhya Pradesh,6170,272,3089
2020-05-22,Mizoram,1,0,1
2020-05-22,Nagaland,0,0,0
2020-05-22,Odisha,1189,7,436
2020-05-22,Punjab,2029,39,1847
2020-05-22,Puducherry,26,0,10
2020-05-22,Rajasthan,6494,153,3680
2020-05-22,Sikkim,0,0,0
2020-05-22,Telangana,1761,48,1043
2020-05-22,Tamil Nadu,14753,99,7128
2020-05-22,Tripura,175,0,152
2020-05-22,India,124760,3726,51833
2020-05-22,State Unassigned,1620,0,0
2020-05-22,Uttar Pradesh,5735,152,3324
2020-05-22,Uttarakhand,153,1,53
2020-05-22,West Bengal,3332,265,1221
2020-05-23,Andaman and Nicobar Islands,33,0,33
2020-05-23,Andhra Pradesh,2714,56,1779
2020-05-23,Arunachal Pradesh,1,0,1
2020-05-23,Assam,347,4,57
2020-05-23,Bihar,2394,11,653
2020-05-23,Chandigarh,225,3,179
2020-05-23,Chhattisgarh,214,0,64
2020-05-23,Delhi,12910,231,6267
2020-05-23,Dadra and Nagar Haveli and Daman and Diu,2,0,1
2020-05-23,Goa,55,0,16
2020-05-23,Gujarat,13669,829,6169
2020-05-23,Himachal Pradesh,185,4,57
2020-05-23,Haryana,1131,16,750
2020-05-23,Jharkhand,350,3,141
2020-05-23,Jammu and Kashmir,1569,21,774
2020-05-23,Karnataka,1959,42,608
2020-05-23,Kerala,795,5,515
2020-05-23,Ladakh,49,0,43
2020-05-23,Maharashtra,47190,1577,13404
2020-05-23,Meghalaya,14,1,12
2020-05-23,Manipur,29,0,2
2020-05-23,Madhya Pradesh,6371,281,3267
2020-05-23,Mizoram,1,0,1
2020-05-23,Nagaland,0,0,0
2020-05-23,Odisha,1269,7,497
2020-05-23,Punjab,2045,39,1870
2020-05-23,Puducherry,26,0,10
2020-05-23,Rajasthan,6742,160,3786
2020-05-23,Sikkim,1,0,0
2020-05-23,Telangana,1813,49,1068
2020-05-23,Tamil Nadu,15512,104,7491
2020-05-23,Tripura,191,0,152
2020-05-23,India,131425,3868,54409
2020-05-23,State Unassigned,1899,0,0
2020-05-23,Uttar Pradesh,6017,155,3406
2020-05-23,Uttarakhand,244,1,55
2020-05-23,West Bengal,3459,269,1281
2020-05-24,Andaman and Nicobar Islands,33,0,33
2020-05-24,Andhra Pradesh,2780,56,1841
2020-05-24,Arunachal Pradesh,2,0,1
2020-05-24,Assam,393,4,58
2020-05-24,Bihar,2574,11,702
2020-05-24,Chandigarh,262,4,179
2020-05-24,Chhattisgarh,252,0,64
2020-05-24,Delhi,13418,261,6540
2020-05-24,Dadra and Nagar Haveli and Daman and Diu,2,0,1
2020-05-24,Goa,66,0,16
2020-05-24,Gujarat,14063,858,6412
2020-05-24,Himachal Pradesh,203,4,59
2020-05-24,Haryana,1184,16,765
2020-05-24,Jharkhand,370,4,148
2020-05-24,Jammu and Kashmir,1621,21,809
2020-05-24,Karnataka,2089,42,654
2020-05-24,Kerala,848,6,520
2020-05-24,Ladakh,52,0,43
2020-05-24,Maharashtra,50231,1635,14600
2020-05-24,Meghalaya,14,1,12
2020-05-24,Manipur,32,0,4
2020-05-24,Madhya Pradesh,6665,290,3408
2020-05-24,Mizoram,1,0,1
2020-05-24,Nagaland,0,0,0
2020-05-24,Odisha,1336,7,550
2020-05-24,Punjab,2060,40,1898
2020-05-24,Puducherry,41,0,12
2020-05-24,Rajasthan,7028,163,3848
2020-05-24,Sikkim,1,0,0
2020-05-24,Telangana,1854,53,1092
2020-05-24,Tamil Nadu,16277,112,8324
2020-05-24,Tripura,194,0,165
2020-05-24,India,138536,4024,57694
2020-05-24,State Unassigned,2338,0,0
2020-05-24,Uttar Pradesh,6268,161,3538
2020-05-24,Uttarakhand,317,3,58
2020-05-24,West Bengal,3667,272,1339
2020-05-25,Andaman and Nicobar Islands,33,0,33
2020-05-25,Andhra Pradesh,2886,56,1892
2020-05-25,Arunachal Pradesh,2,0,1
2020-05-25,Assam,549,4,63
2020-05-25,Bihar,2737,13,733
2020-05-25,Chandigarh,266,4,187
2020-05-25,Chhattisgarh,292,0,67
2020-05-25,Delhi,14053,276,6771
2020-05-25,Dadra and Nagar Haveli and Daman and Diu,2,0,1
2020-05-25,Goa,67,0,19
2020-05-25,Gujarat,14468,888,6636
2020-05-25,Himachal Pradesh,223,4,63
2020-05-25,Haryana,1213,16,802
2020-05-25,Jharkhand,405,4,148
2020-05-25,Jammu and Kashmir,1668,23,809
2020-05-25,Karnataka,2182,43,705
2020-05-25,Kerala,897,6,532
2020-05-25,Ladakh,53,0,43
2020-05-25,Maharashtra,52667,1695,15786
2020-05-25,Meghalaya,15,1,12
2020-05-25,Manipur,36,0,4
2020-05-25,Madhya Pradesh,6859,300,3571
2020-05-25,Mizoram,1,0,1
2020-05-25,Nagaland,3,0,0
2020-05-25,Odisha,1438,7,649
2020-05-25,Punjab,2081,40,1913
2020-05-25,Puducherry,49,0,17
2020-05-25,Rajasthan,7300,167,4056
2020-05-25,Sikkim,1,0,0
2020-05-25,Telangana,1920,56,1164
2020-05-25,Tamil Nadu,17082,119,8731
2020-05-25,Tripura,198,0,165
2020-05-25,India,144950,4173,60706
2020-05-25,State Unassigned,2642,0,0
2020-05-25,Uttar Pradesh,6497,169,3660
2020-05-25,Uttarakhand,349,4,58
2020-05-25,West Bengal,3816,278,1414
2020-05-26,Andaman and Nicobar Islands,33,0,33
2020-05-26,Andhra Pradesh,2983,57,2017
2020-05-26,Arunachal Pradesh,2,0,1
2020-05-26,Assam,683,4,63
2020-05-26,Bihar,2968,14,800
2020-05-26,Chandigarh,278,4,187
2020-05-26,Chhattisgarh,360,0,79
2020-05-26,Delhi,14465,288,6954
2020-05-26,Dadra and Nagar Haveli and Daman and Diu,2,0,1
2020-05-26,Goa,67,0,28
2020-05-26,Gujarat,14829,915,7137
2020-05-26,Himachal Pradesh,247,4,63
2020-05-26,Haryana,1305,16,824
2020-05-26,Jharkhand,426,4,153
2020-05-26,Jammu and Kashmir,1759,24,833
2020-05-26,Karnataka,2283,43,764
2020-05-26,Kerala,964,7,542
2020-05-26,Ladakh,53,0,43
2020-05-26,Maharashtra,54758,1792,16954
2020-05-26,Meghalaya,20,1,12
2020-05-26,Manipur,39,0,4
2020-05-26,Madhya Pradesh,7024,305,3689
2020-05-26,Mizoram,1,0,1
2020-05-26,Nagaland,4,0,0
2020-05-26,Odisha,1517,7,733
2020-05-26,Punjab,2106,40,1918
2020-05-26,Puducherry,49,0,17
2020-05-26,Rajasthan,7536,170,4276
2020-05-26,Sikkim,1,0,0
2020-05-26,Telangana,2032,57,1284
2020-05-26,Tamil Nadu,17728,130,9342
2020-05-26,Tripura,232,0,165
2020-05-26,India,150857,4346,64291
2020-05-26,State Unassigned,2970,0,0
2020-05-26,Uttar Pradesh,6724,177,3824
2020-05-26,Uttarakhand,400,4,64
2020-05-26,West Bengal,4009,283,1486
2020-05-27,Andaman and Nicobar Islands,33,0,33
2020-05-27,Andhra Pradesh,3117,58,2065
2020-05-27,Arunachal Pradesh,2,0,1
2020-05-27,Assam,784,4,88
2020-05-27,Bihar,3036,15,918
2020-05-27,Chandigarh,279,4,187
2020-05-27,Chhattisgarh,364,0,83
2020-05-27,Delhi,15257,303,7264
2020-05-27,Dadra and Nagar Haveli and Daman and Diu,2,0,1
2020-05-27,Goa,68,0,37
2020-05-27,Gujarat,15205,938,7547
2020-05-27,Himachal Pradesh,273,6,66
2020-05-27,Haryana,1381,18,838
2020-05-27,Jharkhand,433,4,153
2020-05-27,Jammu and Kashmir,1921,26,854
2020-05-27,Karnataka,2418,46,781
2020-05-27,Kerala,1004,7,552
2020-05-27,Ladakh,54,0,43
2020-05-27,Maharashtra,56948,1897,17918
2020-05-27,Meghalaya,20,1,12
2020-05-27,Manipur,44,0,4
2020-05-27,Madhya Pradesh,7261,313,3927
2020-05-27,Mizoram,1,0,1
2020-05-27,Nagaland,9,0,0
2020-05-27,Odisha,1593,7,812
2020-05-27,Punjab,2139,40,1918
2020-05-27,Puducherry,49,0,17
2020-05-27,Rajasthan,7816,173,4562
2020-05-27,Sikkim,1,0,0
2020-05-27,Telangana,2139,63,1321
2020-05-27,Tamil Nadu,18545,136,9909
2020-05-27,Tripura,242,0,165
2020-05-27,India,158103,4534,67725
2020-05-27,State Unassigned,4013,0,0
2020-05-27,Uttar Pradesh,6991,182,3991
2020-05-27,Uttarakhand,469,4,79
2020-05-27,West Bengal,4192,289,1578
2020-05-28,Andaman and Nicobar Islands,33,0,33
2020-05-28,Andhra Pradesh,3245,59,2133
2020-05-28,Arunachal Pradesh,3,0,1
2020-05-28,Assam,881,4,104
2020-05-28,Bihar,3185,15,1050
2020-05-28,Chandigarh,289,4,189
2020-05-28,Chhattisgarh,398,0,83
2020-05-28,Delhi,16281,316,7495
2020-05-28,Dadra and Nagar Haveli and Daman and Diu,2,0,1
2020-05-28,Goa,69,0,38
2020-05-28,Gujarat,15572,960,8001
2020-05-28,Himachal Pradesh,281,6,73
2020-05-28,Haryana,1504,19,881
2020-05-28,Jharkhand,439,4,153
2020-05-28,Jammu and Kashmir,2036,27,859
2020-05-28,Karnataka,2533,46,834
2020-05-28,Kerala,1089,8,555
2020-05-28,Ladakh,74,0,43
2020-05-28,Maharashtra,59546,1982,18616
2020-05-28,Meghalaya,21,1,12
2020-05-28,Manipur,55,0,4
2020-05-28,Madhya Pradesh,7453,321,4050
2020-05-28,Mizoram,1,0,1
2020-05-28,Nagaland,18,0,0
2020-05-28,Odisha,1660,7,887
2020-05-28,Punjab,2158,40,1946
2020-05-28,Puducherry,53,0,17
2020-05-28,Rajasthan,8067,180,4815
2020-05-28,Sikkim,1,0,0
2020-05-28,Telangana,2256,67,1345
2020-05-28,Tamil Nadu,19372,148,10548
2020-05-28,Tripura,244,0,167
2020-05-28,India,165357,4710,70896
2020-05-28,State Unassigned,4332,0,0
2020-05-28,Uttar Pradesh,7170,197,4215
2020-05-28,Uttarakhand,500,4,79
2020-05-28,West Bengal,4536,295,1668
2020-05-29,Andaman and Nicobar Islands,33,0,33
2020-05-29,Andhra Pradesh,3330,60,2234
2020-05-29,Arunachal Pradesh,3,0,1
2020-05-29,Assam,1058,4,126
2020-05-29,Bihar,3359,15,1209
2020-05-29,Chandigarh,289,4,189
2020-05-29,Chhattisgarh,415,1,100
2020-05-29,Delhi,17386,398,7846
2020-05-29,Dadra and Nagar Haveli and Daman and Diu,2,0,1
2020-05-29,Goa,69,0,41
2020-05-29,Gujarat,15944,980,8609
2020-05-29,Himachal Pradesh,295,6,83
2020-05-29,Haryana,1721,19,940
2020-05-29,Jharkhand,521,5,216
2020-05-29,Jammu and Kashmir,2164,28,875
2020-05-29,Karnataka,2781,46,894
2020-05-29,Kerala,1151,9,565
2020-05-29,Ladakh,74,0,43
2020-05-29,Maharashtra,62228,2098,26997
2020-05-29,Meghalaya,27,1,12
2020-05-29,Manipur,59,0,6
2020-05-29,Madhya Pradesh,7645,334,4269
2020-05-29,Mizoram,1,0,1
2020-05-29,Nagaland,25,0,0
2020-05-29,Odisha,1723,9,977
2020-05-29,Punjab,2197,42,1949
2020-05-29,Puducherry,57,0,23
2020-05-29,Rajasthan,8365,184,5244
2020-05-29,Sikkim,1,0,0
2020-05-29,Telangana,2425,71,1381
2020-05-29,Tamil Nadu,20246,157,11313
2020-05-29,Tripura,254,0,167
2020-05-29,India,173495,4978,82631
2020-05-29,State Unassigned,4673,0,0
2020-05-29,Uttar Pradesh,7445,201,4410
2020-05-29,Uttarakhand,716,4,102
2020-05-29,West Bengal,4813,302,1775
2020-05-30,Andaman and Nicobar Islands,33,0,33
2020-05-30,Andhra Pradesh,3461,60,2289
2020-05-30,Arunachal Pradesh,4,0,1
2020-05-30,Assam,1217,4,164
2020-05-30,Bihar,3565,21,1311
2020-05-30,Chandigarh,289,4,199
2020-05-30,Chhattisgarh,447,1,102
2020-05-30,Delhi,18549,416,8075
2020-05-30,Dadra and Nagar Haveli and Daman and Diu,2,0,1
2020-05-30,Goa,70,0,42
2020-05-30,Gujarat,16356,1007,9230
2020-05-30,Himachal Pradesh,313,6,107
2020-05-30,Haryana,1923,20,971
2020-05-30,Jharkhand,594,5,256
2020-05-30,Jammu and Kashmir,2341,28,908
2020-05-30,Karnataka,2922,47,997
2020-05-30,Kerala,1209,10,575
2020-05-30,Ladakh,77,0,43
2020-05-30,Maharashtra,65168,2197,28081
2020-05-30,Meghalaya,27,1,12
2020-05-30,Manipur,60,0,6
2020-05-30,Madhya Pradesh,7891,343,4444
2020-05-30,Mizoram,1,0,1
2020-05-30,Nagaland,36,0,0
2020-05-30,Odisha,1819,9,1050
2020-05-30,Punjab,2233,44,1967
2020-05-30,Puducherry,57,0,23
2020-05-30,Rajasthan,8617,193,5739
2020-05-30,Sikkim,1,0,0
2020-05-30,Telangana,2499,77,1412
2020-05-30,Tamil Nadu,21184,163,12000
2020-05-30,Tripura,271,0,172
2020-05-30,India,181859,5183,86934
2020-05-30,State Unassigned,5043,0,0
2020-05-30,Uttar Pradesh,7701,213,4651
2020-05-30,Uttarakhand,749,5,102
2020-05-30,West Bengal,5130,309,1970
2020-05-31,Andaman and Nicobar Islands,33,0,33
2020-05-31,Andhra Pradesh,3571,62,2340
2020-05-31,Arunachal Pradesh,4,0,1
2020-05-31,Assam,1340,4,186
2020-05-31,Bihar,3807,23,1520
2020-05-31,Chandigarh,293,4,199
2020-05-31,Chhattisgarh,498,1,114
2020-05-31,Delhi,19844,473,8478
2020-05-31,Dadra and Nagar Haveli and Daman and Diu,2,0,1
2020-05-31,Goa,71,0,44
2020-05-31,Gujarat,16794,1038,9919
2020-05-31,Himachal Pradesh,331,6,116
2020-05-31,Haryana,2091,20,1048
2020-05-31,Jharkhand,635,5,256
2020-05-31,Jammu and Kashmir,2446,28,927
2020-05-31,Karnataka,3221,49,1218
2020-05-31,Kerala,1270,10,590
2020-05-31,Ladakh,77,0,47
2020-05-31,Maharashtra,67655,2286,29329
2020-05-31,Meghalaya,27,1,12
2020-05-31,Manipur,71,0,11
2020-05-31,Madhya Pradesh,8089,350,4842
2020-05-31,Mizoram,1,0,1
2020-05-31,Nagaland,43,0,0
2020-05-31,Odisha,1948,9,1126
2020-05-31,Punjab,2263,45,1987
2020-05-31,Puducherry,70,0,25
2020-05-31,Rajasthan,8831,194,6032
2020-05-31,Sikkim,1,0,0
2020-05-31,Telangana,2698,82,1428
2020-05-31,Tamil Nadu,22333,176,12757
2020-05-31,Tripura,316,0,173
2020-05-31,India,190648,5405,91862
2020-05-31,State Unassigned,5491,0,0
2020-05-31,Uttar Pradesh,8075,217,4843
2020-05-31,Uttarakhand,907,5,102
2020-05-31,West Bengal,5501,317,2157
2020-06-01,Andaman and Nicobar Islands,33,0,33
2020-06-01,Andhra Pradesh,3676,64,2374
2020-06-01,Arunachal Pradesh,23,0,1
2020-06-01,Assam,1486,4,285
2020-06-01,Bihar,3945,23,1741
2020-06-01,Chandigarh,297,4,214
2020-06-01,Chhattisgarh,547,1,121
2020-06-01,Delhi,20834,523,8746
2020-06-01,Dadra and Nagar Haveli and Daman and Diu,3,0,1
2020-06-01,Goa,73,0,50
2020-06-01,Gujarat,17217,1063,10780
2020-06-01,Himachal Pradesh,340,6,118
2020-06-01,Haryana,2356,21,1055
2020-06-01,Jharkhand,661,5,296
2020-06-01,Jammu and Kashmir,2601,31,946
2020-06-01,Karnataka,3408,50,1318
2020-06-01,Kerala,1327,11,608
2020-06-01,Ladakh,77,0,47
2020-06-01,Maharashtra,70013,2362,30108
2020-06-01,Meghalaya,28,1,12
2020-06-01,Manipur,83,0,11
2020-06-01,Madhya Pradesh,8283,358,5003
2020-06-01,Mizoram,1,0,1
2020-06-01,Nagaland,43,0,0
2020-06-01,Odisha,2104,9,1245
2020-06-01,Punjab,2301,44,2000
2020-06-01,Puducherry,79,0,25
2020-06-01,Rajasthan,9100,199,6213
2020-06-01,Sikkim,1,0,0
2020-06-01,Telangana,2792,88,1491
2020-06-01,Tamil Nadu,23495,187,13170
2020-06-01,Tripura,423,0,173
2020-06-01,India,198372,5606,95744
2020-06-01,State Unassigned,5630,0,0
2020-06-01,Uttar Pradesh,8361,222,5030
2020-06-01,Uttarakhand,959,5,222
2020-06-01,West Bengal,5772,325,2306
2020-06-02,Andaman and Nicobar Islands,33,0,33
2020-06-02,Andhra Pradesh,3791,64,2414
2020-06-02,Arunachal Pradesh,25,0,1
2020-06-02,Assam,1560,4,338
2020-06-02,Bihar,4096,24,1803
2020-06-02,Chandigarh,301,5,214
2020-06-02,Chhattisgarh,562,2,130
2020-06-02,Delhi,22132,556,9243
2020-06-02,Dadra and Nagar Haveli and Daman and Diu,3,0,1
2020-06-02,Goa,79,0,57
2020-06-02,Gujarat,17632,1092,11894
2020-06-02,Himachal Pradesh,345,6,136
2020-06-02,Haryana,2652,23,1069
2020-06-02,Jharkhand,722,5,296
2020-06-02,Jammu and Kashmir,2718,33,953
2020-06-02,Karnataka,3796,50,1393
2020-06-02,Kerala,1413,12,627
2020-06-02,Ladakh,81,1,47
2020-06-02,Maharashtra,72300,2465,31333
2020-06-02,Meghalaya,30,1,12
2020-06-02,Manipur,89,0,14
2020-06-02,Madhya Pradesh,8420,364,5221
2020-06-02,Mizoram,13,0,1
2020-06-02,Nagaland,49,0,0
2020-06-02,Odisha,2245,9,1325
2020-06-02,Punjab,2342,46,2017
2020-06-02,Puducherry,79,0,25
2020-06-02,Rajasthan,9373,203,6435
2020-06-02,Sikkim,1,0,0
2020-06-02,Telangana,2891,92,1526
2020-06-02,Tamil Nadu,24586,200,13706
2020-06-02,Tripura,471,0,173
2020-06-02,India,207184,5828,100275
2020-06-02,State Unassigned,6414,0,0
2020-06-02,Uttar Pradesh,8729,229,5176
2020-06-02,Uttarakhand,1043,7,252
2020-06-02,West Bengal,6168,335,2410
2020-06-03,Andaman and Nicobar Islands,33,0,33
2020-06-03,Andhra Pradesh,3971,68,2464
2020-06-03,Arunachal Pradesh,34,0,1
2020-06-03,Assam,1831,4,414
2020-06-03,Bihar,4326,25,2025
2020-06-03,Chandigarh,301,5,214
2020-06-03,Chhattisgarh,626,2,170
2020-06-03,Delhi,23645,615,9542
2020-06-03,Dadra and Nagar Haveli and Daman and Diu,11,0,1
2020-06-03,Goa,126,0,57
2020-06-03,Gujarat,18117,1122,12212
2020-06-03,Himachal Pradesh,359,6,146
2020-06-03,Haryana,2954,23,1089
2020-06-03,Jharkhand,764,5,297
2020-06-03,Jammu and Kashmir,2857,34,1007
2020-06-03,Karnataka,4063,51,1504
2020-06-03,Kerala,1495,12,651
2020-06-03,Ladakh,90,1,48
2020-06-03,Maharashtra,74860,2587,32329
2020-06-03,Meghalaya,33,1,13
2020-06-03,Manipur,108,0,38
2020-06-03,Madhya Pradesh,8588,371,5445
2020-06-03,Mizoram,14,0,1
2020-06-03,Nagaland,58,0,0
2020-06-03,Odisha,2388,9,1416
2020-06-03,Punjab,2376,47,2029
2020-06-03,Puducherry,90,0,33
2020-06-03,Rajasthan,9652,209,6744
2020-06-03,Sikkim,2,0,0
2020-06-03,Telangana,3020,99,1556
2020-06-03,Tamil Nadu,25872,208,14316
2020-06-03,Tripura,622,0,173
2020-06-03,India,216872,6087,104064
2020-06-03,State Unassigned,7123,0,0
2020-06-03,Uttar Pradesh,8870,230,5257
2020-06-03,Uttarakhand,1085,8,259
2020-06-03,West Bengal,6508,345,2580
2020-06-04,Andaman and Nicobar Islands,33,0,33
2020-06-04,Andhra Pradesh,4112,71,2529
2020-06-04,Arunachal Pradesh,39,0,1
2020-06-04,Assam,2116,4,460
2020-06-04,Bihar,4452,28,2120
2020-06-04,Chandigarh,302,5,222
2020-06-04,Chhattisgarh,773,2,206
2020-06-04,Delhi,25004,659,9898
2020-06-04,Dadra and Nagar Haveli and Daman and Diu,14,0,1
2020-06-04,Goa,166,0,57
2020-06-04,Gujarat,18609,1155,12667
2020-06-04,Himachal Pradesh,383,6,175
2020-06-04,Haryana,3281,24,1123
2020-06-04,Jharkhand,827,6,366
2020-06-04,Jammu and Kashmir,3142,35,1048
2020-06-04,Karnataka,4320,55,1610
2020-06-04,Kerala,1589,15,690
2020-06-04,Ladakh,94,1,48
2020-06-04,Maharashtra,77793,2710,33681
2020-06-04,Meghalaya,33,1,13
2020-06-04,Manipur,124,0,38
2020-06-04,Madhya Pradesh,8762,377,5637
2020-06-04,Mizoram,17,0,1
2020-06-04,Nagaland,80,0,0
2020-06-04,Odisha,2478,9,1481
2020-06-04,Punjab,2415,47,2043
2020-06-04,Puducherry,99,0,37
2020-06-04,Rajasthan,9862,213,7104
2020-06-04,Sikkim,2,0,0
2020-06-04,Telangana,3147,105,1587
2020-06-04,Tamil Nadu,27256,223,14901
2020-06-04,Tripura,646,0,173
2020-06-04,India,226719,6361,108454
2020-06-04,State Unassigned,7483,0,0
2020-06-04,Uttar Pradesh,9237,245,5439
2020-06-04,Uttarakhand,1153,10,297
2020-06-04,West Bengal,6876,355,2768
2020-06-05,Andaman and Nicobar Islands,33,0,33
2020-06-05,Andhra Pradesh,4250,73,2565
2020-06-05,Arunachal Pradesh,43,0,1
2020-06-05,Assam,2244,4,510
2020-06-05,Bihar,4598,29,2233
2020-06-05,Chandigarh,309,5,273
2020-06-05,Chhattisgarh,863,2,231
2020-06-05,Delhi,26334,708,10315
2020-06-05,Dadra and Nagar Haveli and Daman and Diu,14,0,1
2020-06-05,Goa,196,0,65
2020-06-05,Gujarat,19119,1190,13011
2020-06-05,Himachal Pradesh,393,6,185
2020-06-05,Haryana,3597,24,1209
2020-06-05,Jharkhand,922,7,435
2020-06-05,Jammu and Kashmir,3324,36,1086
2020-06-05,Karnataka,4835,55,1693
2020-06-05,Kerala,1700,15,713
2020-06-05,Ladakh,97,1,48
2020-06-05,Maharashtra,80229,2849,35147
2020-06-05,Meghalaya,33,1,13
2020-06-05,Manipur,132,0,38
2020-06-05,Madhya Pradesh,8996,384,5878
2020-06-05,Mizoram,24,0,1
2020-06-05,Nagaland,107,0,0
2020-06-05,Odisha,2608,10,1604
2020-06-05,Punjab,2461,48,2069
2020-06-05,Puducherry,104,0,43
2020-06-05,Rajasthan,10084,218,7359
2020-06-05,Sikkim,3,0,0
2020-06-05,Telangana,3290,113,1627
2020-06-05,Tamil Nadu,28694,235,15762
2020-06-05,Tripura,694,0,173
2020-06-05,India,236191,6647,113225
