dep,date,Recovered,Deaths
40,2020-12-31,394,101
41,2020-12-31,681,166
42,2020-12-31,3244,852
43,2020-12-31,683,152
44,2020-12-31,1846,415
45,2020-12-31,1437,246
46,2020-12-31,168,51
47,2020-12-31,409,86
48,2020-12-31,182,60
49,2020-12-31,1684,383
50,2020-12-31,576,137
51,2020-12-31,1813,464
52,2020-12-31,591,204
53,2020-12-31,655,160
54,2020-12-31,2383,673
55,2020-12-31,793,217
56,2020-12-31,932,205
57,2020-12-31,4113,1377
58,2020-12-31,360,114
59,2020-12-31,8464,1959
60,2020-12-31,2133,652
61,2020-12-31,723,183
62,2020-12-31,3922,906
63,2020-12-31,1234,343
64,2020-12-31,1288,291
65,2020-12-31,598,128
66,2020-12-31,615,120
67,2020-12-31,4231,1048
68,2020-12-31,4123,1035
69,2020-12-31,8903,1863
70,2020-12-31,636,148
71,2020-12-31,2374,628
72,2020-12-31,1221,274
73,2020-12-31,1755,463
74,2020-12-31,2921,623
75,2020-12-31,11199,2669
76,2020-12-31,2626,698
77,2020-12-31,4937,1186
78,2020-12-31,4626,1079
79,2020-12-31,367,106
80,2020-12-31,1343,428
81,2020-12-31,596,152
82,2020-12-31,423,92
83,2020-12-31,2512,487
84,2020-12-31,1708,443
85,2020-12-31,703,125
86,2020-12-31,553,133
87,2020-12-31,593,177
88,2020-12-31,1512,522
89,2020-12-31,1052,264
90,2020-12-31,1112,394
91,2020-12-31,5052,1032
92,2020-12-31,8266,1599
93,2020-12-31,7485,1512
94,2020-12-31,8056,1866
95,2020-12-31,5007,1207
971,2020-12-31,767,167
972,2020-12-31,367,43
973,2020-12-31,1967,67
974,2020-12-31,720,52
976,2020-12-31,543,41
01,2021-01-01,1523,376
02,2021-01-01,1999,519
03,2021-01-01,1027,318
04,2021-01-01,537,99
05,2021-01-01,584,140
06,2021-01-01,2614,607
07,2021-01-01,1132,307
08,2021-01-01,579,212
09,2021-01-01,142,31
10,2021-01-01,1119,260
11,2021-01-01,521,137
12,2021-01-01,483,121
13,2021-01-01,10919,1788
14,2021-01-01,1106,272
15,2021-01-01,295,59
16,2021-01-01,239,62
17,2021-01-01,440,114
18,2021-01-01,717,286
19,2021-01-01,394,88
21,2021-01-01,2033,545
22,2021-01-01,544,109
